Points:0,Points:1,Points:2,U:0,U:1,U:2
3.25661,5.791533,0.025,1.71761,0.197829,-1.2768600000000002e-18
5.623151,3.103983,0.025,-1.02657,0.633452,3.3807200000000003e-18
0.9481573,0.05629835,0.025,0.310903,0.204037,-1.9525900000000002e-17
1.943939,1.887483,0.025,1.40923,0.643626,-1.0131100000000003e-17
4.553178,1.384678,0.025,0.245003,-0.0650663,1.5058300000000006e-17
0.2839818,3.871525,0.025,0.368677,0.216719,-1.14235e-16
8.604034,1.055494,0.025,0.0850093,-0.177693,-1.6764900000000002e-18
2.630657,0.259876,0.025,-0.718539,0.0088785,-5.30938e-18
0.1635408,5.573393,0.025,-0.214233,-0.700986,1.49411e-17
1.170364,3.408194,0.025,-0.176133,-0.237764,-8.676350000000001e-18
7.300804,1.197038,0.025,-1.13763,-3.55634,5.400230000000001e-18
7.475361,5.083149,0.025,-0.372962,0.528535,-9.53311e-18
1.245919,2.168025,0.025,0.207821,0.502141,4.5677600000000004e-17
5.441764,3.46035,0.025,0.951546,0.0873119,4.664239999999999e-19
8.33235,2.176748,0.025,-0.350387,-0.456034,-2.5458e-19
2.028145,0.148831,0.025,-0.696908,0.0837088,4.433550000000001e-17
0.2686393,5.857417,0.025,-0.61049,-0.390395,-8.42593e-17
2.795007,0.6993801,0.025,-0.0368866,0.0110313,-4.17584e-18
3.118801,0.1164196,0.025,-0.85291,-0.0324857,5.354940000000001e-17
3.254945,0.7732301,0.025,0.0464914,-0.126655,1.2885600000000003e-17
5.114459,3.649299,0.025,3.6666,0.424448,-6.908659999999999e-20
9.969617,2.345324,0.025,0.0123072,-0.0622508,-1.19926e-16
6.580624,0.6879614,0.025,-1.82003,-1.26666,-1.0576600000000001e-17
2.225421,0.7799707,0.025,0.394429,0.404895,-1.1516700000000001e-17
2.008111,0.6827851,0.025,0.349605,0.514066,3.4082600000000004e-17
5.623034,2.999429,0.025,-0.90703,0.58398,-1.6539300000000006e-17
0.4851684,3.788347,0.025,0.529252,0.215483,-2.9609300000000005e-17
2.904389,1.199574,0.025,1.07296,0.139151,-3.86389e-18
4.19207,3.940868,0.025,-0.900825,0.344102,7.17078e-17
1.258568,5.710176,0.025,-0.61515,0.0623077,-4.69306e-17
8.091659,1.693584,0.025,-0.16458,-0.980378,6.22257e-18
7.557304,4.729616,0.025,0.0947791,0.748233,-9.370790000000001e-18
4.576072,3.969122,0.025,1.65894,0.192066,-5.89658e-17
9.738274,4.639243,0.025,-0.0363384,-0.698684,4.3511100000000004e-18
8.648945,4.459529,0.025,-0.178252,0.206156,-1.09817e-17
9.107676,3.9896,0.025,-0.504624,-0.149334,3.5519e-19
4.142824,4.573606,0.025,-1.59078,-0.0345447,1.1536000000000001e-17
7.438368,3.809584,0.025,0.393639,1.11891,6.2123300000000004e-18
2.524165,2.119309,0.025,1.60252,0.305483,-2.3513200000000002e-17
7.271803,3.462741,0.025,0.700726,0.0672201,-4.04932e-18
5.938296,0.8740124,0.025,-0.676461,1.34429,-8.45197e-18
4.600043,2.471493,0.025,-0.587911,0.160485,6.092400000000001e-17
4.227342,0.2559133,0.025,-0.394733,-0.090098,-5.61944e-17
2.925442,3.018574,0.025,0.863615,0.018012,-3.3208200000000005e-17
4.369239,3.559592,0.025,1.3971,2.63088,-1.40777e-17
1.636911,5.335445,0.025,-0.0216274,0.367492,1.8139700000000002e-17
4.309567,1.087396,0.025,0.213115,-0.127022,6.150250000000001e-18
1.26092,0.3125029,0.025,0.209429,1.92803,-7.44612e-18
6.019736,2.525133,0.025,1.33796,1.13508,-8.958410000000001e-18
1.162086,2.059148,0.025,0.408805,0.612515,-1.7804700000000002e-17
3.682084,3.257633,0.025,0.781402,0.365922,-1.6640400000000006e-17
4.092463,1.367573,0.025,0.535231,0.0625169,2.72027e-18
8.938805,4.346607,0.025,-0.314934,-0.0373366,-7.5015e-18
3.243577,4.511731,0.025,-0.620262,0.0114132,1.7809900000000006e-17
4.907564,1.336589,0.025,0.0468422,-0.287918,9.09954e-17
7.54465,4.159885,0.025,0.422493,1.0029,6.26176e-18
1.979465,0.6316324,0.025,0.254471,0.485553,9.25027e-18
5.473649,3.154183,0.025,-1.09403,0.576273,7.25037e-18
2.885413,1.499936,0.025,1.57872,0.29394,2.76828e-19
5.763998,5.60189,0.025,-0.287178,-0.302185,-5.79308e-18
1.842103,3.104612,0.025,0.562092,-0.275423,-1.51207e-17
3.334796,0.7240299,0.025,-0.0397677,-0.140716,-4.238630000000001e-18
0.1070913,3.121587,0.025,-0.0419388,0.0520711,-6.04203e-16
6.766793,1.288461,0.025,-0.695724,-1.61603,-4.8032700000000005e-18
7.91758,3.672553,0.025,-0.487219,0.116744,-5.527870000000001e-17
2.885091,3.695977,0.025,-1.03817,0.271667,7.66779e-18
1.011719,5.984213,0.025,-0.943085,-0.00418832,0.0
